image_id,split,random_seed,dataset_version,image_filename,mask_filename,height,width,lesion_pixels,total_pixels,lesion_area_fraction
ISIC_0014849,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014849.jpg,ISIC_0014849_segmentation.png,4459,6648,6270676,29643432,0.2115
ISIC_0014850,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014850.jpg,ISIC_0014850_segmentation.png,4459,6668,4614508,29732612,0.1552
ISIC_0014851,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014851.jpg,ISIC_0014851_segmentation.png,4439,6648,5084731,29510472,0.1723
ISIC_0014853,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014853.jpg,ISIC_0014853_segmentation.png,4439,6648,2441920,29510472,0.0827
ISIC_0014854,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014854.jpg,ISIC_0014854_segmentation.png,4439,6708,13848307,29776812,0.4651
ISIC_0014855,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014855.jpg,ISIC_0014855_segmentation.png,4419,6628,6998475,29289132,0.2389
ISIC_0014857,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014857.jpg,ISIC_0014857_segmentation.png,4439,6628,18293695,29421692,0.6218
ISIC_0014860,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014860.jpg,ISIC_0014860_segmentation.png,4439,6668,6826884,29599252,0.2306
ISIC_0014862,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014862.jpg,ISIC_0014862_segmentation.png,4439,6668,12084417,29599252,0.4083
ISIC_0014863,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014863.jpg,ISIC_0014863_segmentation.png,4419,6648,5273446,29377512,0.1795
ISIC_0014867,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014867.jpg,ISIC_0014867_segmentation.png,4459,6668,4189888,29732612,0.1409
ISIC_0014868,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014868.jpg,ISIC_0014868_segmentation.png,4439,6648,15009025,29510472,0.5086
ISIC_0014869,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014869.jpg,ISIC_0014869_segmentation.png,4459,6648,8441892,29643432,0.2848
ISIC_0014872,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014872.jpg,ISIC_0014872_segmentation.png,4459,6668,20451442,29732612,0.6878
ISIC_0014876,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014876.jpg,ISIC_0014876_segmentation.png,4439,6668,12200224,29599252,0.4122
ISIC_0014879,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014879.jpg,ISIC_0014879_segmentation.png,4439,6648,915074,29510472,0.031
ISIC_0014883,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014883.jpg,ISIC_0014883_segmentation.png,4439,6668,10042574,29599252,0.3393
ISIC_0014890,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014890.jpg,ISIC_0014890_segmentation.png,4457,6715,3475779,29928755,0.1161
ISIC_0014891,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014891.jpg,ISIC_0014891_segmentation.png,4439,6668,15730547,29599252,0.5315
ISIC_0014897,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014897.jpg,ISIC_0014897_segmentation.png,4459,6668,6478268,29732612,0.2179
ISIC_0014898,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014898.jpg,ISIC_0014898_segmentation.png,4439,6648,12621650,29510472,0.4277
ISIC_0014901,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014901.jpg,ISIC_0014901_segmentation.png,4497,6695,5672621,30107415,0.1884
ISIC_0014903,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014903.jpg,ISIC_0014903_segmentation.png,4477,6694,5828900,29969038,0.1945
ISIC_0014904,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014904.jpg,ISIC_0014904_segmentation.png,4439,6668,5495467,29599252,0.1857
ISIC_0014907,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014907.jpg,ISIC_0014907_segmentation.png,4459,6688,4403818,29821792,0.1477
ISIC_0014908,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014908.jpg,ISIC_0014908_segmentation.png,4439,6688,4352368,29688032,0.1466
ISIC_0014910,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014910.jpg,ISIC_0014910_segmentation.png,4459,6688,14936596,29821792,0.5009
ISIC_0014911,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014911.jpg,ISIC_0014911_segmentation.png,4439,6708,14134347,29776812,0.4747
ISIC_0014912,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014912.jpg,ISIC_0014912_segmentation.png,4439,6708,11982690,29776812,0.4024
ISIC_0014913,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014913.jpg,ISIC_0014913_segmentation.png,4439,6708,11350301,29776812,0.3812
ISIC_0014915,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014915.jpg,ISIC_0014915_segmentation.png,4459,6708,13807109,29910972,0.4616
ISIC_0014919,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014919.jpg,ISIC_0014919_segmentation.png,4459,6708,5246825,29910972,0.1754
ISIC_0014920,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014920.jpg,ISIC_0014920_segmentation.png,4439,6668,3895602,29599252,0.1316
ISIC_0014921,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014921.jpg,ISIC_0014921_segmentation.png,4439,6708,7211944,29776812,0.2422
ISIC_0014922,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014922.jpg,ISIC_0014922_segmentation.png,4439,6668,11536159,29599252,0.3897
ISIC_0014923,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014923.jpg,ISIC_0014923_segmentation.png,4499,6748,2499832,30359252,0.0823
ISIC_0014925,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014925.jpg,ISIC_0014925_segmentation.png,4439,6708,3175268,29776812,0.1066
ISIC_0014926,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014926.jpg,ISIC_0014926_segmentation.png,4439,6708,5206636,29776812,0.1749
ISIC_0014927,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014927.jpg,ISIC_0014927_segmentation.png,4439,6668,16058988,29599252,0.5425
ISIC_0014928,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014928.jpg,ISIC_0014928_segmentation.png,4439,6688,2817488,29688032,0.0949
ISIC_0014929,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014929.jpg,ISIC_0014929_segmentation.png,4439,6708,1624989,29776812,0.0546
ISIC_0014930,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014930.jpg,ISIC_0014930_segmentation.png,4459,6728,4695487,30000152,0.1565
ISIC_0014931,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014931.jpg,ISIC_0014931_segmentation.png,4439,6688,7896961,29688032,0.266
ISIC_0014932,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014932.jpg,ISIC_0014932_segmentation.png,4439,6688,17462907,29688032,0.5882
ISIC_0014933,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014933.jpg,ISIC_0014933_segmentation.png,4399,6688,1892443,29420512,0.0643
ISIC_0014936,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014936.jpg,ISIC_0014936_segmentation.png,4439,6668,6101253,29599252,0.2061
ISIC_0014937,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014937.jpg,ISIC_0014937_segmentation.png,4439,6688,22310941,29688032,0.7515
ISIC_0014938,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014938.jpg,ISIC_0014938_segmentation.png,4439,6688,5647983,29688032,0.1902
ISIC_0014940,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014940.jpg,ISIC_0014940_segmentation.png,4439,6708,7468215,29776812,0.2508
ISIC_0014941,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014941.jpg,ISIC_0014941_segmentation.png,4419,6708,8963321,29642652,0.3024
ISIC_0014942,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014942.jpg,ISIC_0014942_segmentation.png,4419,6668,2933138,29465892,0.0995
ISIC_0014943,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014943.jpg,ISIC_0014943_segmentation.png,4439,6668,4636556,29599252,0.1566
ISIC_0014944,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014944.jpg,ISIC_0014944_segmentation.png,4439,6688,3692517,29688032,0.1244
ISIC_0014945,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014945.jpg,ISIC_0014945_segmentation.png,4439,6688,1551024,29688032,0.0522
ISIC_0014946,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014946.jpg,ISIC_0014946_segmentation.png,4439,6688,9223399,29688032,0.3107
ISIC_0014947,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014947.jpg,ISIC_0014947_segmentation.png,4439,6688,6916331,29688032,0.233
ISIC_0014948,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014948.jpg,ISIC_0014948_segmentation.png,4439,6688,21670398,29688032,0.7299
ISIC_0014949,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014949.jpg,ISIC_0014949_segmentation.png,4459,6708,10670337,29910972,0.3567
ISIC_0014951,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014951.jpg,ISIC_0014951_segmentation.png,4439,6687,17345853,29683593,0.5844
ISIC_0014952,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014952.jpg,ISIC_0014952_segmentation.png,4419,6688,10100289,29554272,0.3418
ISIC_0014955,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014955.jpg,ISIC_0014955_segmentation.png,4439,6688,3619143,29688032,0.1219
ISIC_0014956,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014956.jpg,ISIC_0014956_segmentation.png,4439,6688,10252521,29688032,0.3453
ISIC_0014957,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014957.jpg,ISIC_0014957_segmentation.png,4439,6668,10347983,29599252,0.3496
ISIC_0014958,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014958.jpg,ISIC_0014958_segmentation.png,4459,6688,10583193,29821792,0.3549
ISIC_0014961,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014961.jpg,ISIC_0014961_segmentation.png,4459,6688,17040952,29821792,0.5714
ISIC_0014962,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014962.jpg,ISIC_0014962_segmentation.png,4439,6688,13929155,29688032,0.4692
ISIC_0014963,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014963.jpg,ISIC_0014963_segmentation.png,4459,6688,21995839,29821792,0.7376
ISIC_0014964,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014964.jpg,ISIC_0014964_segmentation.png,4439,6708,12167884,29776812,0.4086
ISIC_0014966,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014966.jpg,ISIC_0014966_segmentation.png,4459,6688,11004776,29821792,0.369
ISIC_0014968,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014968.jpg,ISIC_0014968_segmentation.png,4439,6688,12800782,29688032,0.4312
ISIC_0014969,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014969.jpg,ISIC_0014969_segmentation.png,4459,6688,9189457,29821792,0.3081
ISIC_0014973,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014973.jpg,ISIC_0014973_segmentation.png,4441,6661,19988746,29581501,0.6757
ISIC_0014974,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014974.jpg,ISIC_0014974_segmentation.png,4459,6668,4619393,29732612,0.1554
ISIC_0014975,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014975.jpg,ISIC_0014975_segmentation.png,4459,6688,11115085,29821792,0.3727
ISIC_0014979,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014979.jpg,ISIC_0014979_segmentation.png,4420,6642,15588492,29357640,0.531
ISIC_0014982,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014982.jpg,ISIC_0014982_segmentation.png,4420,6641,11188949,29353220,0.3812
ISIC_0014983,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0014983.jpg,ISIC_0014983_segmentation.png,4420,6621,10491463,29264820,0.3585
ISIC_0014985,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014985.jpg,ISIC_0014985_segmentation.png,4440,6662,17073698,29579280,0.5772
ISIC_0014987,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014987.jpg,ISIC_0014987_segmentation.png,4420,6621,5121030,29264820,0.175
ISIC_0014989,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014989.jpg,ISIC_0014989_segmentation.png,4420,6640,7256479,29348800,0.2472
ISIC_0014992,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014992.jpg,ISIC_0014992_segmentation.png,4440,6641,8435315,29486040,0.2861
ISIC_0014994,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014994.jpg,ISIC_0014994_segmentation.png,4439,6648,2446350,29510472,0.0829
ISIC_0014998,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0014998.jpg,ISIC_0014998_segmentation.png,4399,6628,12860127,29156572,0.4411
ISIC_0015002,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015002.jpg,ISIC_0015002_segmentation.png,4439,6648,14339423,29510472,0.4859
ISIC_0015003,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015003.jpg,ISIC_0015003_segmentation.png,4439,6648,12084563,29510472,0.4095
ISIC_0015005,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015005.jpg,ISIC_0015005_segmentation.png,4439,6647,5134485,29506033,0.174
ISIC_0015007,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015007.jpg,ISIC_0015007_segmentation.png,4399,6608,6666553,29068592,0.2293
ISIC_0015008,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015008.jpg,ISIC_0015008_segmentation.png,4479,6648,27247686,29776392,0.9151
ISIC_0015009,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015009.jpg,ISIC_0015009_segmentation.png,4439,6668,23591165,29599252,0.797
ISIC_0015011,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015011.jpg,ISIC_0015011_segmentation.png,4459,6648,23255117,29643432,0.7845
ISIC_0015013,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015013.jpg,ISIC_0015013_segmentation.png,4439,6648,15480900,29510472,0.5246
ISIC_0015015,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015015.jpg,ISIC_0015015_segmentation.png,4419,6607,13711644,29196333,0.4696
ISIC_0015016,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015016.jpg,ISIC_0015016_segmentation.png,4439,6668,15220632,29599252,0.5142
ISIC_0015018,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015018.jpg,ISIC_0015018_segmentation.png,4439,6668,5085465,29599252,0.1718
ISIC_0015019,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015019.jpg,ISIC_0015019_segmentation.png,4439,6648,14128655,29510472,0.4788
ISIC_0015020,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015020.jpg,ISIC_0015020_segmentation.png,4459,6648,20001561,29643432,0.6747
ISIC_0015021,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015021.jpg,ISIC_0015021_segmentation.png,4419,6628,5921234,29289132,0.2022
ISIC_0015023,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015023.jpg,ISIC_0015023_segmentation.png,4459,6668,6096067,29732612,0.205
ISIC_0015026,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015026.jpg,ISIC_0015026_segmentation.png,4439,6668,1186013,29599252,0.0401
ISIC_0015030,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015030.jpg,ISIC_0015030_segmentation.png,4382,6602,5782047,28929964,0.1999
ISIC_0015031,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015031.jpg,ISIC_0015031_segmentation.png,4361,6602,11007540,28791322,0.3823
ISIC_0015032,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015032.jpg,ISIC_0015032_segmentation.png,4402,6622,6698158,29150044,0.2298
ISIC_0015034,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015034.jpg,ISIC_0015034_segmentation.png,4382,6581,4301234,28837942,0.1492
ISIC_0015035,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015035.jpg,ISIC_0015035_segmentation.png,4380,6601,881135,28912380,0.0305
ISIC_0015037,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015037.jpg,ISIC_0015037_segmentation.png,4400,6602,16772861,29048800,0.5774
ISIC_0015040,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015040.jpg,ISIC_0015040_segmentation.png,4420,6621,2191925,29264820,0.0749
ISIC_0015041,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015041.jpg,ISIC_0015041_segmentation.png,4402,6621,4396096,29145642,0.1508
ISIC_0015043,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015043.jpg,ISIC_0015043_segmentation.png,4401,6621,9769837,29139021,0.3353
ISIC_0015044,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015044.jpg,ISIC_0015044_segmentation.png,4422,6621,7060725,29278062,0.2412
ISIC_0015046,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015046.jpg,ISIC_0015046_segmentation.png,4422,6641,8932496,29366502,0.3042
ISIC_0015050,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015050.jpg,ISIC_0015050_segmentation.png,4382,6601,18674135,28925582,0.6456
ISIC_0015051,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015051.jpg,ISIC_0015051_segmentation.png,4380,6601,6815686,28912380,0.2357
ISIC_0015056,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015056.jpg,ISIC_0015056_segmentation.png,4401,6601,15179379,29051001,0.5225
ISIC_0015057,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015057.jpg,ISIC_0015057_segmentation.png,4420,6681,9910181,29530020,0.3356
ISIC_0015060,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015060.jpg,ISIC_0015060_segmentation.png,4380,6602,9122481,28916760,0.3155
ISIC_0015062,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015062.jpg,ISIC_0015062_segmentation.png,4380,6602,27706827,28916760,0.9582
ISIC_0015064,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015064.jpg,ISIC_0015064_segmentation.png,4380,6601,18067030,28912380,0.6249
ISIC_0015071,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015071.jpg,ISIC_0015071_segmentation.png,4422,6681,8146205,29543382,0.2757
ISIC_0015078,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015078.jpg,ISIC_0015078_segmentation.png,4441,6622,15108847,29408302,0.5138
ISIC_0015079,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015079.jpg,ISIC_0015079_segmentation.png,4401,6621,4976252,29139021,0.1708
ISIC_0015082,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015082.jpg,ISIC_0015082_segmentation.png,4439,6708,13981348,29776812,0.4695
ISIC_0015089,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015089.jpg,ISIC_0015089_segmentation.png,4459,6708,17052359,29910972,0.5701
ISIC_0015102,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015102.jpg,ISIC_0015102_segmentation.png,4441,6681,19330732,29670321,0.6515
ISIC_0015108,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015108.jpg,ISIC_0015108_segmentation.png,4420,6642,11041200,29357640,0.3761
ISIC_0015109,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015109.jpg,ISIC_0015109_segmentation.png,4441,6661,10205372,29581501,0.345
ISIC_0015110,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015110.jpg,ISIC_0015110_segmentation.png,4401,6681,7626846,29403081,0.2594
ISIC_0015113,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015113.jpg,ISIC_0015113_segmentation.png,4441,6682,6187570,29674762,0.2085
ISIC_0015115,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015115.jpg,ISIC_0015115_segmentation.png,4422,6681,11913940,29543382,0.4033
ISIC_0015118,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015118.jpg,ISIC_0015118_segmentation.png,4422,6680,19226645,29538960,0.6509
ISIC_0015124,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015124.jpg,ISIC_0015124_segmentation.png,4421,6682,12048040,29541122,0.4078
ISIC_0015125,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015125.jpg,ISIC_0015125_segmentation.png,4422,6662,5865457,29459364,0.1991
ISIC_0015127,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015127.jpg,ISIC_0015127_segmentation.png,4401,6682,7126563,29407482,0.2423
ISIC_0015129,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015129.jpg,ISIC_0015129_segmentation.png,4422,6662,5406239,29459364,0.1835
ISIC_0015130,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015130.jpg,ISIC_0015130_segmentation.png,4401,6661,9480673,29315061,0.3234
ISIC_0015132,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015132.jpg,ISIC_0015132_segmentation.png,4422,6681,14624997,29543382,0.495
ISIC_0015133,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015133.jpg,ISIC_0015133_segmentation.png,4420,6621,7807341,29264820,0.2668
ISIC_0015136,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015136.jpg,ISIC_0015136_segmentation.png,4422,6681,8417517,29543382,0.2849
ISIC_0015139,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015139.jpg,ISIC_0015139_segmentation.png,4422,6662,3344213,29459364,0.1135
ISIC_0015140,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015140.jpg,ISIC_0015140_segmentation.png,4382,6662,19279189,29192884,0.6604
ISIC_0015142,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015142.jpg,ISIC_0015142_segmentation.png,4401,6682,15115839,29407482,0.514
ISIC_0015144,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015144.jpg,ISIC_0015144_segmentation.png,4420,6641,2930205,29353220,0.0998
ISIC_0015146,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015146.jpg,ISIC_0015146_segmentation.png,4422,6662,7374741,29459364,0.2503
ISIC_0015149,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015149.jpg,ISIC_0015149_segmentation.png,4382,6601,11263299,28925582,0.3894
ISIC_0015150,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015150.jpg,ISIC_0015150_segmentation.png,4380,6622,9714035,29004360,0.3349
ISIC_0015152,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015152.jpg,ISIC_0015152_segmentation.png,4401,6601,8718417,29051001,0.3001
ISIC_0015153,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015153.jpg,ISIC_0015153_segmentation.png,4401,6601,20714347,29051001,0.713
ISIC_0015155,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015155.jpg,ISIC_0015155_segmentation.png,4380,6601,7547247,28912380,0.261
ISIC_0015156,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015156.jpg,ISIC_0015156_segmentation.png,4382,6581,7742409,28837942,0.2685
ISIC_0015157,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015157.jpg,ISIC_0015157_segmentation.png,4361,6602,9544498,28791322,0.3315
ISIC_0015158,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015158.jpg,ISIC_0015158_segmentation.png,4441,6642,3187784,29497122,0.1081
ISIC_0015160,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015160.jpg,ISIC_0015160_segmentation.png,4382,6601,10451755,28925582,0.3613
ISIC_0015161,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015161.jpg,ISIC_0015161_segmentation.png,4382,6601,10876931,28925582,0.376
ISIC_0015163,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015163.jpg,ISIC_0015163_segmentation.png,4419,6628,10256407,29289132,0.3502
ISIC_0015166,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015166.jpg,ISIC_0015166_segmentation.png,4459,6627,13919429,29549793,0.471
ISIC_0015167,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015167.jpg,ISIC_0015167_segmentation.png,4418,6668,19085867,29459224,0.6479
ISIC_0015170,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015170.jpg,ISIC_0015170_segmentation.png,4439,6688,9431287,29688032,0.3177
ISIC_0015171,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015171.jpg,ISIC_0015171_segmentation.png,4439,6708,26324851,29776812,0.8841
ISIC_0015173,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015173.jpg,ISIC_0015173_segmentation.png,4459,6648,11987214,29643432,0.4044
ISIC_0015174,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015174.jpg,ISIC_0015174_segmentation.png,4439,6648,5797621,29510472,0.1965
ISIC_0015175,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015175.jpg,ISIC_0015175_segmentation.png,4439,6648,5519133,29510472,0.187
ISIC_0015176,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015176.jpg,ISIC_0015176_segmentation.png,4439,6628,16913343,29421692,0.5749
ISIC_0015179,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015179.jpg,ISIC_0015179_segmentation.png,4399,6628,6901568,29156572,0.2367
ISIC_0015180,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015180.jpg,ISIC_0015180_segmentation.png,4399,6628,5938990,29156572,0.2037
ISIC_0015184,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015184.jpg,ISIC_0015184_segmentation.png,4399,6607,4469506,29064193,0.1538
ISIC_0015185,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015185.jpg,ISIC_0015185_segmentation.png,4419,6608,14490232,29200752,0.4962
ISIC_0015189,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015189.jpg,ISIC_0015189_segmentation.png,4439,6668,7431913,29599252,0.2511
ISIC_0015190,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015190.jpg,ISIC_0015190_segmentation.png,4419,6648,12575987,29377512,0.4281
ISIC_0015193,val,42,ISIC 2018 Task 1 Training (2594),ISIC_0015193.jpg,ISIC_0015193_segmentation.png,4459,6688,12111377,29821792,0.4061
ISIC_0015200,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015200.jpg,ISIC_0015200_segmentation.png,4422,6661,20679966,29454942,0.7021
ISIC_0015201,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015201.jpg,ISIC_0015201_segmentation.png,4402,6681,7453338,29409762,0.2534
ISIC_0015202,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015202.jpg,ISIC_0015202_segmentation.png,4401,6661,4376671,29315061,0.1493
ISIC_0015203,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015203.jpg,ISIC_0015203_segmentation.png,4422,6642,21759315,29370924,0.7408
ISIC_0015204,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015204.jpg,ISIC_0015204_segmentation.png,4420,6641,13977416,29353220,0.4762
ISIC_0015206,train,42,ISIC 2018 Task 1 Training (2594),ISIC_0015206.jpg,ISIC_0015206_segmentation.png,4401,6580,5030366,28958580,0.1737
